fig|1589.89.peg.5|CFI14_00025	iCN900.CD630_20200	48.3	694	284	10	108	730	166	855	1.3e-164	577.4
fig|1589.89.peg.7|CFI14_00035	iNF517.LLMG_RS00670	78.4	88	19	0	1	88	1	88	2.6e-32	134.8
fig|1589.89.peg.8|CFI14_00040	iNF517.LLMG_RS00675	67.3	569	184	1	5	571	4	572	5.3e-219	757.7
fig|1589.89.peg.8|CFI14_00040	iYO844.BSU13910	64.1	560	200	1	6	565	4	562	3.0e-206	715.3
fig|1589.89.peg.8|CFI14_00040	iYS854.USA300HOU_RS05400	60.6	571	222	3	4	573	3	571	6.1e-199	691.0
fig|1589.89.peg.9|CFI14_00045	iNF517.LLMG_RS12140	48.8	389	185	6	1	381	1	383	6.8e-101	364.8
fig|1589.89.peg.10|CFI14_00050	iNF517.LLMG_RS12135	26.1	241	170	5	96	335	95	328	3.1e-17	86.7
fig|1589.89.peg.12|CFI14_00060	iJN1463.PP_4803	32.3	266	147	5	22	280	15	254	9.0e-27	118.6
fig|1589.89.peg.12|CFI14_00060	iYL1228.KPN_00871	33.0	273	156	6	15	280	11	263	4.9e-25	112.8
fig|1589.89.peg.12|CFI14_00060	iML1515.b0839	33.3	273	155	6	15	280	11	263	2.4e-24	110.5
fig|1589.89.peg.12|CFI14_00060	iSbBS512_1146.SbBS512_E2506	33.3	273	155	6	15	280	11	263	2.4e-24	110.5
fig|1589.89.peg.12|CFI14_00060	iSF_1195.SF0789	33.3	273	155	6	15	280	18	270	2.4e-24	110.5
fig|1589.89.peg.12|CFI14_00060	iSDY_1059.SDY_0841	33.3	273	155	6	15	280	11	263	3.2e-24	110.2
fig|1589.89.peg.12|CFI14_00060	STM_v1_0.STM0863	33.3	273	155	6	15	280	11	263	1.2e-23	108.2
fig|1589.89.peg.13|CFI14_00065	iNF517.LLMG_RS00370	57.6	380	159	2	9	387	8	386	8.1e-126	447.6
fig|1589.89.peg.15|CFI14_00075	iYS854.USA300HOU_RS03880	45.4	641	341	6	18	656	13	646	7.0e-157	551.6
fig|1589.89.peg.21|CFI14_00180	iAF692.Mbar_A1633	31.0	129	81	3	34	162	35	155	5.5e-08	55.1
fig|1589.89.peg.21|CFI14_00180	iCN900.CD630_35170	25.2	123	89	2	31	153	108	227	2.1e-07	53.1
fig|1589.89.peg.26|CFI14_00205	iEK1008.Rv1399c	27.2	239	164	4	24	252	40	278	3.9e-16	82.8
fig|1589.89.peg.26|CFI14_00205	iEK1008.Rv0220	33.3	123	79	3	43	163	135	256	6.3e-14	75.5
fig|1589.89.peg.28|CFI14_00215	iYL1228.KPN_02823	30.5	292	180	8	8	291	6	282	1.1e-26	117.9
fig|1589.89.peg.29|CFI14_00220	iYS854.USA300HOU_RS05515	45.3	435	235	2	8	441	13	445	1.3e-95	347.4
fig|1589.89.peg.30|CFI14_00225	iPC815.YPO3117	40.8	311	176	4	3	306	6	315	3.2e-64	242.7
fig|1589.89.peg.30|CFI14_00225	STM_v1_0.STM0489	39.7	312	176	4	4	306	7	315	7.9e-63	238.0
fig|1589.89.peg.30|CFI14_00225	iSF_1195.SF0420	39.0	310	181	4	4	306	7	315	3.3e-61	232.6
fig|1589.89.peg.30|CFI14_00225	iSDY_1059.SDY_0444	39.0	310	181	4	4	306	7	315	5.6e-61	231.9
fig|1589.89.peg.30|CFI14_00225	iML1515.b0475	38.7	310	182	4	4	306	7	315	9.6e-61	231.1
fig|1589.89.peg.30|CFI14_00225	iSSON_1240.SSON_0462	38.7	310	182	4	4	306	7	315	1.3e-60	230.7
fig|1589.89.peg.30|CFI14_00225	iSbBS512_1146.SbBS512_E0408	38.7	310	182	4	4	306	7	315	2.1e-60	229.9
