assembly_00017	iPC815.YPO2060	30.4	191	123	5	308	490	4	192	3.3e-15	80.5
assembly_00017	iJN1463.PP_0118	29.2	192	126	5	307	490	4	193	4.3e-15	80.1
assembly_00017	iYO844.BSU30760	29.7	192	109	5	311	478	6	195	1.2e-14	78.6
assembly_00017	iAF692.Mbar_A1172	29.2	219	127	6	3	195	1	217	3.6e-14	77.0
assembly_00017	iSynCJ816.SGL_RS04625	28.6	234	131	8	3	210	22	245	4.7e-14	76.6
assembly_00017	iSDY_1059.SDY_1145	28.4	194	125	6	307	490	3	192	1.8e-13	74.7
assembly_00017	iML1515.b1858	28.4	194	125	6	307	490	3	192	2.3e-13	74.3
assembly_00017	iSbBS512_1146.SbBS512_E0954	28.4	194	125	6	307	490	3	192	2.3e-13	74.3
assembly_00017	iSSON_1240.SSON_1283	28.4	194	125	6	307	490	3	192	2.3e-13	74.3
assembly_00017	iSF_1195.SF1867	28.4	194	125	6	307	490	3	192	3.0e-13	73.9
assembly_00020	iYO844.BSU30420	41.2	204	117	2	19	220	21	223	4.0e-37	152.1
assembly_00020	iYS854.USA300HOU_RS09925	42.2	223	119	7	1	220	1	216	2.2e-35	146.4
assembly_00020	iCN900.CD630_19470	37.8	222	131	2	3	220	9	227	1.2e-33	140.6
assembly_00020	iNF517.LLMG_RS09915	40.1	222	119	6	4	220	6	218	1.0e-32	137.5
assembly_00020	iYS854.USA300HOU_RS13040	39.1	225	124	6	4	223	2	218	1.0e-32	137.5
assembly_00024	iYO844.BSU38390	35.3	433	254	6	1	407	1	433	1.1e-69	261.2
assembly_00024	iYO844.BSU38580	35.6	433	253	7	1	407	1	433	4.2e-69	259.2
assembly_00027	iJN1463.PP_4138	49.1	175	88	1	5	178	7	181	2.2e-49	192.6
assembly_00029	iYS854.USA300HOU_RS05860	73.3	330	88	0	4	333	3	332	6.6e-145	510.8
assembly_00029	iYS854.USA300HOU_RS00310	72.4	330	91	0	4	333	3	332	3.6e-143	505.0
assembly_00029	iHN637.CLJU_RS13835	69.5	331	101	0	3	333	2	332	2.9e-137	485.3
assembly_00029	iHN637.CLJU_RS04575	67.3	333	109	0	1	333	1	333	4.0e-134	474.9
assembly_00030	iYS854.USA300HOU_RS05865	64.3	308	109	1	1	307	1	308	4.0e-112	401.7
assembly_00030	iYS854.USA300HOU_RS00305	61.6	307	118	0	1	307	1	307	8.6e-107	384.0
assembly_00031	iNF517.LLMG_RS11595	57.2	411	171	4	1	407	1	410	3.7e-134	475.3
assembly_00032	iNF517.LLMG_RS11585	41.5	475	263	4	2	462	4	477	4.4e-102	369.0
assembly_00032	iNF517.LLMG_RS11565	40.7	484	268	5	1	467	1	482	3.2e-97	352.8
assembly_00032	iYS854.USA300HOU_RS00320	38.5	473	285	3	3	471	2	472	4.0e-95	345.9
assembly_00032	iYS854.USA300HOU_RS14310	37.8	473	284	3	5	471	7	475	2.4e-92	336.7
assembly_00037	iSDY_1059.SDY_1554	35.4	65	42	0	1	65	45	109	1.0e-04	42.7
