fig|1254.45.peg.20|BTW26_00085	iPC815.YPO2060	30.4	191	123	5	308	490	4	192	3.3e-15	80.5
fig|1254.45.peg.20|BTW26_00085	iJN1463.PP_0118	29.2	192	126	5	307	490	4	193	4.3e-15	80.1
fig|1254.45.peg.20|BTW26_00085	iYO844.BSU30760	29.8	191	110	4	311	478	6	195	1.2e-14	78.6
fig|1254.45.peg.20|BTW26_00085	iSynCJ816.SGL_RS04625	28.6	234	131	8	3	210	22	245	4.7e-14	76.6
fig|1254.45.peg.20|BTW26_00085	iSDY_1059.SDY_1145	28.4	194	125	6	307	490	3	192	2.3e-13	74.3
fig|1254.45.peg.20|BTW26_00085	iML1515.b1858	28.4	194	125	6	307	490	3	192	3.0e-13	73.9
fig|1254.45.peg.20|BTW26_00085	iSbBS512_1146.SbBS512_E0954	28.4	194	125	6	307	490	3	192	3.0e-13	73.9
fig|1254.45.peg.20|BTW26_00085	iSSON_1240.SSON_1283	28.4	194	125	6	307	490	3	192	3.0e-13	73.9
fig|1254.45.peg.20|BTW26_00085	iSF_1195.SF1867	28.4	194	125	6	307	490	3	192	4.0e-13	73.6
fig|1254.45.peg.23|BTW26_00100	iYO844.BSU30420	41.2	204	117	2	19	220	21	223	4.0e-37	152.1
fig|1254.45.peg.23|BTW26_00100	iYS854.USA300HOU_RS09925	42.2	223	119	7	1	220	1	216	2.2e-35	146.4
fig|1254.45.peg.23|BTW26_00100	iCN900.CD630_19470	37.8	222	131	2	3	220	9	227	1.2e-33	140.6
fig|1254.45.peg.23|BTW26_00100	iNF517.LLMG_RS09915	40.1	222	119	6	4	220	6	218	1.0e-32	137.5
fig|1254.45.peg.23|BTW26_00100	iYS854.USA300HOU_RS13040	39.1	225	124	6	4	223	2	218	1.0e-32	137.5
fig|1254.45.peg.26|BTW26_00115	iYO844.BSU38390	35.3	433	254	6	1	407	1	433	3.2e-69	259.6
fig|1254.45.peg.26|BTW26_00115	iYO844.BSU38580	35.6	433	253	7	1	407	1	433	2.1e-68	256.9
fig|1254.45.peg.29|BTW26_00125	iJN1463.PP_4138	49.7	175	87	1	5	178	7	181	7.4e-50	194.1
fig|1254.45.peg.32|BTW26_00135	iYS854.USA300HOU_RS05860	73.6	330	87	0	4	333	3	332	2.9e-145	511.9
fig|1254.45.peg.32|BTW26_00135	iYS854.USA300HOU_RS00310	72.7	330	90	0	4	333	3	332	1.6e-143	506.1
fig|1254.45.peg.32|BTW26_00135	iHN637.CLJU_RS13835	69.2	331	102	0	3	333	2	332	1.9e-136	482.6
fig|1254.45.peg.32|BTW26_00135	iHN637.CLJU_RS04575	67.6	333	108	0	1	333	1	333	1.8e-134	476.1
fig|1254.45.peg.33|BTW26_00140	iYS854.USA300HOU_RS05865	64.6	308	108	1	1	307	1	308	1.8e-112	402.9
