lp_0104|F9USS9	1_87	99.764	424	1	0	1	424	1	424	0.0	868
lp_0109|F9UST4	1_92	100.000	276	0	0	1	276	1	276	0.0	565
lp_3568|P59407	1_3023	100.000	292	0	0	1	292	1	292	0.0	594
lp_3568|P59407	1_1805	23.596	267	202	2	6	271	8	273	3.27e-15	70.9
lp_3568|P59407	1_2253	26.316	190	138	2	1	189	3	191	1.21e-14	68.6
lp_1118|F9UMS6	1_890	99.817	547	1	0	1	547	1	547	0.0	1115
lp_1118|F9UMS6	1_878	23.582	335	183	13	141	467	66	335	2.94e-08	52.4
lp_1346|F9UNB1	1_2167	59.483	348	139	2	5	350	4	351	8.50e-157	441
lp_1437|F9UNI1	1_1256	99.257	404	3	0	1	404	1	404	0.0	818
lp_1614|F9UNY8	1_1382	99.755	408	1	0	1	408	1	408	0.0	815
lp_2570|F9UR85	1_2167	99.433	353	2	0	1	353	1	353	0.0	727
lp_0105|F9UST0	1_88	99.593	246	1	0	1	246	1	246	6.54e-180	490
lp_0106/lp_0107|F9UST1	1_89	99.620	263	1	0	1	263	1	263	0.0	538
lp_0106/lp_0107|F9UST1	1_90	100.000	143	0	0	278	420	1	143	9.05e-103	298
lp_0527|O08317	1_427	99.718	355	1	0	1	355	1	355	0.0	722
lp_0527|O08317	1_2266	43.714	350	188	3	1	344	1	347	2.57e-99	295
lp_0527|O08317	1_1528	36.544	353	218	3	2	349	3	354	1.02e-73	229
lp_0527|O08317	1_1415	28.387	155	102	5	197	344	46	198	4.71e-09	52.4
lp_3589|P37063	1_3043	99.668	603	2	0	1	603	1	603	0.0	1237
lp_3589|P37063	1_660	45.550	573	306	3	16	588	9	575	0.0	524
lp_3589|P37063	1_2209	45.798	583	313	3	11	592	5	585	0.0	521
lp_3589|P37063	1_662	42.254	568	318	5	9	572	2	563	7.74e-152	446
lp_3589|P37063	1_3041	42.632	570	317	5	9	574	2	565	9.25e-146	431
lp_2701|P77885	1_2266	99.725	364	1	0	1	364	1	364	0.0	757
lp_2701|P77885	1_1528	53.295	349	162	1	3	350	4	352	6.46e-135	386
lp_2701|P77885	1_427	43.714	350	188	3	1	347	1	344	4.94e-99	294
lp_2701|P77885	1_713	33.663	101	61	4	160	255	2	101	1.64e-07	49.3
lp_2700|P77886	1_2265	99.527	1058	5	0	1	1058	1	1058	0.0	2157
lp_2700|P77886	1_426	61.332	931	346	8	1	925	1	923	0.0	1100
lp_2700|P77886	1_426	36.802	394	233	6	553	930	9	402	4.74e-64	232
lp_2700|P77886	1_1529	40.064	629	376	1	7	634	6	634	3.70e-159	489
lp_2700|P77886	1_1529	27.500	400	268	8	554	932	9	407	4.29e-33	134
lp_2700|P77886	1_1817	24.383	324	211	10	30	333	13	322	3.34e-11	63.9
lp_2166|Q88VA5	1_1839	99.688	321	1	0	1	321	1	321	0.0	639
lp_2166|Q88VA5	1_394	62.813	320	119	0	1	320	1	320	1.94e-142	402
lp_1920|Q88VW2	1_1644	99.534	429	2	0	1	429	1	429	0.0	879
lp_1920|Q88VW2	1_609	53.976	415	183	4	5	412	3	416	1.25e-148	426
lp_0977|Q88Y23	1_785	99.797	493	1	0	1	493	1	493	0.0	1011
lp_0977|Q88Y23	1_417	25.773	388	239	16	1	374	3	355	1.18e-18	84.7
lp_0977|Q88Y23	1_1278	25.517	290	168	11	95	379	96	342	6.81e-10	57.4
lp_0792|Q88YH3	1_609	100.000	442	0	0	1	442	1	442	0.0	902
lp_0792|Q88YH3	1_1644	54.087	416	183	4	2	416	4	412	1.66e-148	426
lp_0481|Q88Z76	1_402	100.000	537	0	0	1	537	1	537	0.0	1108
lp_0471|Q88Z84	1_394	100.000	326	0	0	1	326	1	326	0.0	662
lp_0471|Q88Z84	1_1839	62.813	320	119	0	1	320	1	320	1.00e-137	390
lp_0467|Q88Z86	1_392	100.000	460	0	0	1	460	1	460	0.0	948
lp_0526|Q9RLS9	1_426	99.606	1016	4	0	1	1016	1	1016	0.0	2061
lp_0526|Q9RLS9	1_2265	61.242	934	342	9	1	923	1	925	0.0	1115
lp_0526|Q9RLS9	1_2265	37.056	394	232	6	9	402	553	930	5.15e-67	241
lp_0526|Q9RLS9	1_1529	33.433	667	433	7	3	660	2	666	3.49e-124	396
lp_0526|Q9RLS9	1_1529	26.963	382	258	7	550	912	7	386	1.79e-32	132
lp_0526|Q9RLS9	1_1817	24.458	323	205	10	32	333	18	322	2.68e-10	60.8
lp_0526|Q9RLS9	1_1817	22.785	237	162	6	640	862	91	320	7.89e-07	49.7
lp_0526|Q9RLS9	1_488	22.167	203	148	5	639	833	90	290	7.35e-07	49.3
lp_0500|F9UKY0	1_3108	37.209	301	187	2	1	299	1	301	4.70e-58	185
